timestamp,asset,side,quantity,entry_price,exit_price,profit_loss,balance
2025-03-01 10:12:50,TSLA,SELL,71.3,2217.8276177846,2218.6361816657,-57.650604722420844,34266.609048112914
2025-03-01 10:13:10,AMZN,SELL,209.4,1938.1594134744,1928.0561706941,2115.619038194816,36382.22808630773
2025-03-01 10:13:20,AAPL,BUY,294.0,2568.710534657,2527.0944938848,-12235.115987026798,24147.112099280934
2025-03-01 10:13:30,NVDA,BUY,117.7,2803.6330622136,2807.8150580654,492.22091175684955,24639.333011037783
2025-03-01 10:14:30,AAPL,SELL,69.6,1592.5028303992,1598.9363797679,-447.775036061514,24191.55797497627
2025-03-01 10:15:00,AAPL,SELL,93.3,1490.4400110085,1500.7628604576,-963.1218536010277,23228.43612137524
2025-03-01 10:15:20,TSLA,BUY,112.6,631.8859450817,640.8104708506,1004.9016015781428,24233.337722953383
2025-03-01 10:15:50,MSFT,SELL,120.0,2344.6710808403,2352.267472088,-911.5669497240015,23321.770773229382
2025-03-01 10:16:10,TSLA,BUY,234.5,3346.5419542549,3403.3570322291,13323.135784949898,36644.90655817928
2025-03-01 10:16:30,AMZN,BUY,111.9,1526.6402122545,1539.2498361306,1411.0169117355824,38055.923469914866
2025-03-01 10:16:50,NVDA,SELL,239.5,1310.3071074143,1314.9594254232,-1114.2301631315527,36941.693306783316
2025-03-01 10:17:10,TSLA,BUY,74.5,1712.1910188969,1722.8015906506,790.4875956506511,37732.18090243397
2025-03-01 10:18:10,AAPL,SELL,168.4,1771.4939753972,1767.9145917287,602.7682097753976,38334.94911220937
2025-03-01 10:18:30,AMZN,SELL,204.0,1454.9160969511,1440.3927382555,2962.765173902376,41297.714286111746
2025-03-01 10:19:00,TSLA,BUY,61.3,2259.31841295,2285.3687751906,1596.887205348777,42894.601491460526
2025-03-01 10:19:10,TSLA,SELL,264.1,1810.6632791723,1789.8643762035,5492.990274060113,48387.591765520636
2025-03-01 10:19:40,AAPL,SELL,90.7,2339.5583475044,2343.2840416839,-337.9204620806406,48049.671303439995
2025-03-01 10:20:10,MSFT,SELL,196.4,190.1384558415,189.22546136,179.31211616659866,48228.98341960659
2025-03-01 10:20:40,AAPL,BUY,193.9,3296.7828208449,3338.6128447892,8110.841642799797,56339.82506240639
2025-03-01 10:21:10,MSFT,SELL,186.4,1658.0598276712,1641.6408504498,3060.497354068989,59400.32241647538
2025-03-01 10:21:20,MSFT,SELL,146.5,3300.9803498402,3308.4007389111,-1087.08699888685,58313.23541758853
2025-03-01 10:21:50,NVDA,SELL,129.7,342.0414047648,340.3374926167,220.99740560857214,58534.2328231971
2025-03-01 10:22:00,MSFT,BUY,55.8,2972.5760572961,2958.5606047721,-782.0622508392006,57752.1705723579
2025-03-01 10:22:30,NFLX,SELL,224.2,501.7604139136,505.1707875125,-764.6057608733755,56987.564811484524
2025-03-01 10:22:40,MSFT,BUY,269.4,2238.4056790516,2252.9618005164,3921.419122617139,60908.98393410166
2025-03-01 10:23:10,AAPL,SELL,94.4,1058.9175467424,1064.2513469716,-503.51074163648485,60405.47319246518
2025-03-01 10:23:40,AAPL,SELL,251.7,2652.0901555789,2651.6466922862,111.61971077259417,60517.092903237775
2025-03-01 10:24:10,AMZN,SELL,244.1,1364.8614916955,1366.1425767147,-312.7128531867111,60204.38005005106
2025-03-01 10:25:10,NVDA,BUY,282.7,1258.7320368603,1256.5400184257,-619.6836114614083,59584.69643858966
2025-03-01 10:25:30,NFLX,SELL,238.6,2652.9616304911,2676.2817331214,-5564.176487589573,54020.51995100008
2025-03-01 10:25:50,MSFT,SELL,275.6,450.6211540422,455.3273649754,-1297.0317331899196,52723.48821781016
2025-03-01 10:26:50,AAPL,SELL,273.9,1188.1686435041,1188.3682923522,-54.683819494581435,52668.80439831558
2025-03-01 10:27:20,AMZN,SELL,52.7,1423.2857076962,1426.9767583875,-194.51837143151033,52474.28602688407
2025-03-01 10:28:20,AMZN,BUY,193.4,3332.0642995877,3328.5951393853,-670.9355831441527,51803.35044373992
2025-03-01 10:29:20,NFLX,BUY,162.1,2248.2465213773,2230.1523207501,-2933.0699216690914,48870.280522070825
2025-03-01 10:29:30,MSFT,SELL,238.1,2386.5627506619,2363.3808521375,5519.610038659619,54389.89056073045
2025-03-01 10:29:40,TSLA,SELL,247.4,2791.3687486679,2791.0952665959,67.65946461285102,54457.5500253433
2025-03-01 10:30:00,TSLA,BUY,187.4,295.6997840566,293.5772406655,-397.7646314921312,54059.78539385117
2025-03-01 10:30:10,TSLA,SELL,271.9,1601.2037046695,1590.6293913119,2875.1558019314334,56934.9411957826
2025-03-01 10:30:20,AMZN,BUY,240.4,586.1717189796,584.6646206496,-362.306438531991,56572.63475725061
2025-03-01 10:31:20,AMZN,BUY,75.3,2201.9414152753,2206.2566315815,324.93578785686,56897.570545107475
2025-03-01 10:31:40,NFLX,BUY,255.5,347.3942216383,345.9853485997,-359.9670613623017,56537.60348374517
2025-03-01 10:31:50,AMZN,BUY,70.3,2501.2235723321,2472.2477108147,-2037.0030646732243,54500.60041907195
2025-03-01 10:32:10,NFLX,SELL,286.8,2863.5185286755,2831.2761399046,9247.117099494151,63747.717518566096
2025-03-01 10:32:20,TSLA,BUY,238.3,3452.4036169978,3432.5607415733,-4728.557213658268,59019.160304907826
2025-03-01 10:33:20,AMZN,SELL,189.6,2742.2995141533,2737.6168259898,887.8376757996357,59906.99798070746
2025-03-01 10:34:20,NFLX,SELL,276.6,1542.3548314397,1542.1201935186,64.90084897628827,59971.89882968375
2025-03-01 10:35:20,TSLA,SELL,167.2,138.6023922092,137.4907684636,185.8634902643175,60157.762319948066
2025-03-01 10:36:20,TSLA,SELL,79.7,291.4311373182,292.1835392148,-59.96643115902159,60097.79588878904
2025-03-01 10:37:20,TSLA,SELL,195.8,2636.5525895024,2619.1042864117,3416.377745159137,63514.17363394818
2025-03-01 10:38:20,NFLX,SELL,143.7,3371.3866648134,3390.0006028171,-2674.8228911317246,60839.35074281645
2025-03-01 10:38:40,NVDA,SELL,290.8,860.2258509661,857.4647291913,802.934212111845,61642.2849549283
2025-03-01 10:38:50,TSLA,BUY,292.5,141.3252139454,141.5785732889,74.10760797374834,61716.392562902045
2025-03-01 10:39:50,TSLA,BUY,188.5,350.9083201004,350.943670326,6.663517525607745,61723.056080427654
2025-03-01 10:40:00,AMZN,SELL,180.8,3395.6286211049,3435.0489792486,-7127.2007523809625,54595.85532804669
2025-03-01 10:41:00,AAPL,BUY,206.9,1645.4396202104,1658.0669980004,2612.6044647509702,57208.45979279766
2025-03-01 10:42:00,MSFT,BUY,275.3,2086.6686605385,2123.2238057665,10063.631481268436,67272.0912740661
2025-03-01 10:43:00,AAPL,SELL,97.0,1043.0960221359,1036.3509603266,654.2709955021066,67926.36226956821
2025-03-01 10:43:30,AMZN,SELL,138.3,1676.5745767959,1666.3926366297,1408.1623249854415,69334.52459455366
2025-03-01 10:43:50,TSLA,SELL,296.6,3412.942346065,3417.0486286446,-1217.9234131092985,68116.60118144436
2025-03-01 10:44:50,AAPL,SELL,184.0,2473.7498276671,2492.5587141145,-3460.835106321647,64655.766075122716
2025-03-01 10:45:20,NFLX,SELL,90.7,2428.0859866832,2416.8798132273,1016.3999324501455,65672.16600757286
2025-03-01 10:45:40,AMZN,BUY,255.6,3197.1524272791,3163.3845328599,-8631.073813547473,57041.09219402538
2025-03-01 10:45:50,AMZN,BUY,266.5,3271.2768434036,3319.2065126067,12773.256842626102,69814.34903665149
2025-03-01 10:46:00,AMZN,BUY,56.6,253.743478361,256.137680271,135.5118281060012,69949.86086475749
2025-03-01 10:47:00,AAPL,SELL,87.6,3456.7388396708,3443.7642980767,1136.569843643175,71086.43070840066
2025-03-01 10:48:00,TSLA,SELL,145.2,2120.0444321973,2118.1017957077,282.0708182899001,71368.50152669055
2025-03-01 10:48:30,AMZN,SELL,118.4,1510.3863079481,1525.3429544229,-1770.8669426163178,69597.63458407423
2025-03-01 10:49:30,AAPL,SELL,266.2,291.6766886132,291.6889243329,-3.257148584144147,69594.37743549008
2025-03-01 10:49:40,MSFT,BUY,286.2,2714.5572116137,2715.5774636906,291.9961444087374,69886.37357989882
2025-03-01 10:50:10,NFLX,BUY,111.8,2988.8011283032,2963.2738871517,-2853.9455607377245,67032.42801916109
2025-03-01 10:50:20,AAPL,BUY,201.5,3343.7734926797,3339.9648146963,-767.4486136551463,66264.97940550595
2025-03-01 10:50:40,AAPL,BUY,217.9,877.3855387118,866.6174620067,-2346.3639140412993,63918.61549146465
2025-03-01 10:51:00,AMZN,BUY,217.9,486.0958134787,491.0644003116,1082.6550708889165,65001.270562353566
2025-03-01 10:51:20,NFLX,SELL,243.1,1869.0461830729,1886.6794702776,-4286.65211946259,60714.61844289098
2025-03-01 10:51:50,MSFT,BUY,190.2,1976.4832518333,1977.5508450148,203.0562231212786,60917.67466601225
2025-03-01 10:52:10,NVDA,BUY,150.9,3080.6222490384,3096.5275251127,2400.106159611903,63317.780825624155
2025-03-01 10:52:20,NVDA,SELL,103.2,2493.8712115374,2521.1767382616,-2817.9303579374205,60499.85046768674
2025-03-01 10:53:20,NFLX,BUY,53.6,563.663016995,568.4357749112,255.81982430832113,60755.67029199506
2025-03-01 10:53:30,NFLX,BUY,159.4,1433.6297533391,1413.4587032902,-3215.265377794667,57540.40491420039
2025-03-01 10:53:40,NVDA,BUY,137.1,3174.1395612787,3212.2890889125,5230.300238593988,62770.705152794384
2025-03-01 10:53:50,MSFT,SELL,205.5,1448.2454598923,1449.1039193271,-176.4134138513789,62594.29173894301
2025-03-01 10:54:20,MSFT,SELL,287.4,3032.0366097389,2990.7188664068,11874.719433645607,74469.01117258861
2025-03-01 10:54:30,AMZN,SELL,295.0,1661.0615712101,1660.323426026,217.75282930948492,74686.76400189809
2025-03-01 10:54:40,NVDA,SELL,132.2,1774.9015195758,1756.3790803863,2448.6664608518854,77135.43046274998
2025-03-01 10:55:00,TSLA,SELL,82.2,357.9353155695,359.8529112102,-157.62636166553767,76977.80410108445
2025-03-01 10:56:00,AMZN,SELL,88.0,535.3558524564,536.9259365888,-138.16740365119858,76839.63669743325
2025-03-01 10:56:30,TSLA,BUY,136.4,718.3922869571,712.9906678438,-736.7808470541279,76102.85585037911
2025-03-01 10:57:00,AMZN,BUY,168.5,3149.0805936804,3124.2475475748,-4184.368268793567,71918.48758158555
2025-03-01 10:58:00,MSFT,SELL,60.2,753.7826639495,756.8221961513,-182.9798385483566,71735.50774303719
2025-03-01 10:58:30,AMZN,SELL,119.6,674.3792144454,673.8017820448,69.06091511175354,71804.56865814894
2025-03-01 10:58:50,TSLA,SELL,141.1,801.5346425797,794.8963819006,936.658581821006,72741.22723996994
2025-03-01 10:59:20,NVDA,SELL,222.6,1811.6187209065,1801.4776342683,2257.405885663274,74998.63312563322
2025-03-01 10:59:30,TSLA,BUY,280.2,3070.167321963,3075.422954999,1472.6283766871538,76471.26150232037
2025-03-01 10:59:50,AMZN,SELL,119.2,307.6650635065,309.1767246007,-180.19000242864095,76291.07149989172
2025-03-01 11:00:10,AMZN,SELL,102.3,727.3714658117,731.779381759,-450.9298014087912,75840.14169848293
2025-03-01 11:01:10,AAPL,BUY,171.1,1359.6051494907,1343.1246569257,-2819.812277871474,73020.32942061145
2025-03-01 11:01:40,AMZN,BUY,236.9,1672.6180348527,1690.9081032615,4332.917206044703,77353.24662665615
2025-03-01 11:02:10,MSFT,SELL,113.1,224.722889828,225.7594142031,-117.23090682380848,77236.01571983234
2025-03-01 11:03:10,MSFT,SELL,183.0,1839.7033031933,1844.2841666927,-838.2980203902071,76397.71769944213
2025-03-01 11:04:10,MSFT,SELL,161.9,464.3848385552,458.4167640346,966.2312648851398,77363.94896432727
2025-03-01 11:04:40,AMZN,SELL,144.3,1015.4269852279,1017.0798049589,-238.50188718330324,77125.44707714397
2025-03-01 11:05:10,TSLA,BUY,130.5,168.2420724443,167.371826348,-113.56711556714731,77011.87996157682
2025-03-01 11:05:30,AAPL,BUY,272.6,507.1912481855,502.80283473,-1196.281507969308,75815.59845360751
2025-03-01 11:05:50,NFLX,SELL,219.8,2118.2143420838,2118.0792399783,29.695442788946004,75845.29389639646
2025-03-01 11:06:20,MSFT,SELL,184.3,395.5289794972,400.211865857,-863.0559561111442,74982.23794028531
2025-03-01 11:06:30,TSLA,SELL,236.4,2095.259801271,2077.8733999015,4110.145283749839,79092.38322403515
2025-03-01 11:06:50,TSLA,SELL,140.8,1064.8380797157,1063.2166407359,228.2986083558266,79320.68183239097
2025-03-01 11:07:00,MSFT,BUY,192.7,2296.1186205274,2270.4284041409,-4950.5046976785,74370.17713471247
2025-03-01 11:07:30,AAPL,SELL,88.2,446.0604069094,448.0693532037,-177.18906315726153,74192.98807155521
2025-03-01 11:07:50,AMZN,BUY,90.2,936.2562765073,931.8192162695,-400.2228334495585,73792.76523810565
2025-03-01 11:08:00,NVDA,SELL,274.2,689.4702240022,684.7046567261,1306.71854710662,75099.48378521227
2025-03-01 11:09:00,NVDA,BUY,181.1,372.7947352496,373.6013342957,146.07508724870303,75245.55887246097
2025-03-01 11:09:10,AMZN,BUY,149.5,480.9322673714,480.7389783483,-28.896708953444715,75216.66216350753
2025-03-01 11:09:20,AMZN,BUY,266.4,3396.1994731363,3380.5288292243,-4174.659538156876,71042.00262535065
2025-03-01 11:09:30,TSLA,SELL,217.2,681.0177971262,685.1332760749,-893.8820276576403,70148.120597693
2025-03-01 11:09:40,AAPL,SELL,189.2,3259.8783630338,3216.3418977933,8237.099223502531,78385.21982119554
2025-03-01 11:10:00,MSFT,SELL,96.8,2716.2759728526,2728.0833027339,-1142.9495325098517,77242.27028868569
2025-03-01 11:11:00,AMZN,SELL,156.4,1200.5094037744,1184.8783637607,2444.694658142669,79686.96494682836
2025-03-01 11:12:00,MSFT,BUY,202.7,490.4452041133,490.6338683651,38.24224383985831,79725.20719066822
2025-03-01 11:12:10,TSLA,BUY,195.3,1081.3438810169,1080.7722411295,-111.64127000924428,79613.56592065898
2025-03-01 11:12:40,AAPL,BUY,63.0,1910.8040706754,1892.2919532021,-1166.2634008178934,78447.30251984109
2025-03-01 11:13:00,MSFT,BUY,83.6,1244.4545458593,1254.4728311465,837.5286500099295,79284.83116985102
2025-03-01 11:13:20,AMZN,SELL,220.4,965.7782261968,961.3210293452,982.3661860926344,80267.19735594366
2025-03-01 11:14:20,AAPL,BUY,198.9,2684.7747236249,2631.6882541871,-10558.898771178447,69708.29858476522
2025-03-01 11:14:50,NVDA,SELL,282.4,1286.1521062462,1277.9526781559,2315.5184927007167,72023.81707746594
2025-03-01 11:15:00,TSLA,SELL,291.3,2924.1059864783,2932.7881454397,-2529.112905455847,69494.7041720101
2025-03-01 11:15:20,AAPL,BUY,95.3,3290.3575531915,3274.4589354225,-1515.138273385689,67979.56589862441
2025-03-01 11:15:40,NVDA,BUY,235.3,326.087309047,329.1337003274,716.8158682781137,68696.38176690252
2025-03-01 11:15:50,TSLA,SELL,248.8,575.2260805294,576.3968765654,-291.2940537568174,68405.0877131457
2025-03-01 11:16:20,AAPL,SELL,90.9,785.5328881623,788.0117292075,-225.32665100868513,68179.76106213701
2025-03-01 11:16:50,AMZN,SELL,180.8,2361.6705503671,2353.716737163,1438.049427301324,69617.81048943833
2025-03-01 11:17:50,AAPL,BUY,269.3,1320.0236460199,1332.7086922694,3416.0829549903283,73033.89344442866
2025-03-01 11:18:50,NVDA,SELL,144.2,1593.0586891387,1587.8579849882,749.9415385020797,73783.83498293074
2025-03-01 11:19:00,TSLA,BUY,125.3,1673.1112712767,1673.3577992592,30.889956207231965,73814.72493913797
2025-03-01 11:19:30,AAPL,BUY,274.9,889.5231634992,901.4530020706,3279.5126232778475,77094.23756241582
2025-03-01 11:20:30,NFLX,SELL,185.9,1405.2301526689,1407.8788941206,-492.4010358710415,76601.83652654478
2025-03-01 11:21:00,MSFT,SELL,285.0,497.4533384084,500.5210941217,-874.3103782905047,75727.52614825427
2025-03-01 11:22:00,AAPL,SELL,133.7,2234.2073804428,2240.2575498178,-808.907645437469,74918.6185028168
2025-03-01 11:22:30,NVDA,SELL,183.4,2208.2473701569,2200.9109026071,1345.5081486333368,76264.12665145013
2025-03-01 11:22:40,TSLA,SELL,247.1,3139.2347823733,3127.6984486653,2850.628059246751,79114.75471069689
2025-03-01 11:23:40,AMZN,SELL,236.0,944.8630753692,938.439182853,1516.0386338231997,80630.79334452009
2025-03-01 11:24:40,MSFT,BUY,192.5,214.0102781016,214.8303309474,157.86017281650123,80788.65351733658
2025-03-01 11:25:40,NVDA,SELL,255.3,1263.0779456341,1266.4494756059,-860.7516018005657,79927.90191553601
2025-03-01 11:26:10,AMZN,BUY,261.6,476.1479056477,475.1199025659,-268.9256061988711,79658.97630933714
2025-03-01 11:27:10,AAPL,BUY,87.5,2810.8042436505,2788.7953380037,-1925.7792440950027,77733.19706524214
2025-03-01 11:27:40,AMZN,SELL,230.6,879.454743791,885.5729762043,-1410.8643945069553,76322.3326707352
2025-03-01 11:27:50,NVDA,BUY,185.7,2459.4247111881,2486.0974251831,4953.122988871475,81275.45565960667
2025-03-01 11:28:20,NFLX,SELL,136.4,956.1168002836,942.5114857798,1855.7648983183283,83131.220557925
2025-03-01 11:28:30,NFLX,BUY,286.8,1670.8197323901,1690.8166952394,5735.128945179229,88866.34950310423
