timestamp,time_diff_s,trade_rate_per_min,trades_last_15m,trades_last_60m,loss_streak,loss_win_ratio_20,hold_asymmetry_20,size_after_loss_ratio_20,notional_after_loss_ratio_20,qty_volatility_20,pnl_volatility_20,tail_loss_share_50,trader
2025-03-02 04:00:00,60.0,1.0,15.0,60.0,1.2666666666666666,1.203046106114791,0.9105332433324679,1.050753365653518,1.3329341460435997,0.6128261093958,42.56890949139756,0.3872694991401451,calm
2025-03-02 05:00:00,60.0,1.0,15.0,60.0,1.0,1.2769500341072773,15.594775193437009,0.8772811995228793,0.7222662719232638,0.9076102612562621,14.591043553994707,0.32688551461214616,calm
2025-03-02 06:00:00,60.0,1.0,15.0,60.0,0.6666666666666666,1.7201926151529434,1.1582783587377057,1.1339945401485982,1.3492071107771437,0.5652014211440143,31.02432808996794,0.38632583222626066,calm
2025-03-02 07:00:00,60.0,1.0,15.0,60.0,1.4166666666666667,1.3016557757385416,1.4244080093368972,0.8410383571098049,0.9900826621212432,0.6883451745169095,5.083848746353558,0.3884157896387614,calm
2025-03-02 08:00:00,60.0,1.0,15.0,60.0,0.8166666666666667,1.1373248187775846,3.091859395484407,1.1135985084283433,1.0554652959618904,0.5701907872352016,31.410998000844014,0.4232383105033373,calm
2025-03-02 09:00:00,60.0,1.0,15.0,60.0,0.6,0.758862239845228,1.5830239144920386,0.9159402986177283,1.0609181572095205,0.534844973007796,33.32268591524643,0.41020075929527794,calm
2025-03-02 10:00:00,60.0,1.0,15.0,60.0,1.25,0.6768749881181932,1.3131624206365242,0.8174607119884516,0.8308172080948066,0.5470017036196045,17.30510472159308,0.4543367554378695,calm
2025-03-02 11:00:00,60.0,1.0,15.0,60.0,0.8,1.36384119565935,3.4969242645752057,0.9132893211721064,1.0662093955731122,0.6240889253054219,17.716905407576963,0.42265204191934946,calm
2025-03-02 12:00:00,60.0,1.0,15.0,60.0,1.8333333333333333,0.8177362245641654,2.8278353331324477,1.1028319410922343,1.2867654119442773,0.6377991916126843,29.01641942525016,0.34867235598955965,calm
2025-03-02 13:00:00,60.0,1.0,15.0,60.0,0.8,1.1211947014636023,1.287595585649086,1.0565530298160923,1.5459469678294182,0.5358284213647005,9.3066988787783,0.3770451740424996,calm
2025-03-02 14:00:00,60.0,1.0,15.0,60.0,0.8666666666666667,1.6674585267970312,1.8484326477335138,1.1311697358592534,1.2764407899440093,0.588868984080991,22.7785215754638,0.43814991017762017,calm
2025-03-02 15:00:00,60.0,1.0,15.0,60.0,0.75,0.957174252634357,1.0365753351279692,1.3270533148956336,1.2531976664376723,0.5638338605158602,28.633707385794846,0.4261007841654151,calm
2025-03-02 16:00:00,60.0,1.0,15.0,60.0,1.4666666666666666,1.2457419433490458,1.1905510603522027,1.3553272659147504,1.4867557218357506,0.608722292554969,61.70392651407949,0.3180146317190208,calm
2025-03-02 17:00:00,60.0,1.0,15.0,60.0,1.1833333333333333,0.7824257402959777,1.6728874074848747,1.0323298786424107,1.069821392170925,0.6564098753413572,35.92548360863138,0.3808203883247607,calm
2025-03-02 18:00:00,60.0,1.0,15.0,60.0,0.65,1.2267648903378485,0.9599336070529311,0.8996878116994923,0.8263000985239812,0.485290410782981,13.082409859944798,0.4132385390575586,calm
2025-03-02 19:00:00,60.0,1.0,15.0,60.0,0.75,1.1172463806588566,3.4320927922541324,0.9060611415060402,0.9377622294332995,0.6133554409484522,9.0052137466401,0.3651811238849881,calm
2025-03-02 20:00:00,60.0,1.0,15.0,60.0,1.2,1.0854490828636691,1.247270011409939,1.0725321032960047,0.9237451054287724,0.6140364802329462,13.987118040493984,0.4009540105652581,calm
2025-03-02 21:00:00,60.0,1.0,15.0,60.0,1.75,1.2933219672566534,1.3212412645639349,0.9298908958962824,0.9597586946006106,0.5906872566222617,6.525046365689997,0.31225578362678497,calm
2025-03-02 22:00:00,60.0,1.0,15.0,60.0,1.3833333333333333,1.2251481535114528,16.10112301635117,1.0199761305338344,1.5074887807687425,0.6934644934285553,18.51294136218282,0.4378985920524504,calm
2025-03-02 23:00:00,60.0,1.0,15.0,60.0,0.75,0.7146565938215708,44.962744961606774,1.0089541061763123,1.8853720107006393,0.7282503454548745,11.091538635445913,0.3955112078667687,calm
2025-03-03 00:00:00,60.0,1.0,15.0,60.0,0.7833333333333333,1.3273967263897615,1.6909672159690785,1.1404326424280478,1.1171165148163795,0.5691875115572338,23.055988899202244,0.4705619780302256,calm
2025-03-03 01:00:00,60.0,1.0,15.0,60.0,0.7666666666666667,1.3351243335712204,1.254704373205438,0.9358317488533658,0.9663517867264844,0.5850733610949466,31.47121297435193,0.41383842269012666,calm
2025-03-03 02:00:00,60.0,1.0,15.0,60.0,1.3,0.8356038802150245,1.7204632719939073,1.1911589690103286,1.2954964502092574,0.6524706157250265,9.300596945274494,0.3805604933443565,calm
2025-03-03 03:00:00,60.0,1.0,15.0,60.0,1.2,1.2290495068908482,1.082908323189583,0.9768547205488302,1.0197063629196645,0.5549632968326124,9.204513354527839,0.33027939177353194,calm
2025-03-03 04:00:00,60.0,1.0,15.0,60.0,0.9833333333333333,0.749784709846234,0.537116092144899,1.0357280112564144,1.4424882960507603,0.5978872966574974,15.469703224041677,0.4465256921311795,calm
2025-03-03 05:00:00,60.0,1.0,15.0,60.0,0.8333333333333334,0.5626238458960883,18.47692780432022,1.0937787640071777,1.074466721692223,0.5417405226159946,29.098929110918156,0.5450560969520988,calm
2025-03-03 06:00:00,60.0,1.0,15.0,60.0,1.15,0.9801570471147032,1.4387139778595703,1.0468923987458174,1.1822612230078449,0.640743296555427,13.725513960639262,0.41587458514549425,calm
2025-03-03 07:00:00,60.0,1.0,15.0,60.0,0.5666666666666667,0.9724553706904789,2.2958724882002013,1.1207146721793242,0.8295891954720531,0.5745912594984145,45.518561414025676,0.457572308520212,calm
2025-03-03 08:00:00,60.0,1.0,15.0,60.0,0.7166666666666667,0.9204570773906269,1.1288701512047115,1.7830423162142004,5.271549695460802,0.9869793723169997,11.112660542216293,0.41341162435551204,calm
2025-03-03 09:00:00,60.0,1.0,15.0,60.0,0.5666666666666667,1.034617934228747,0.6829013296747605,1.0201793138847983,0.8266035776567244,0.4784440835411624,10.094092384484027,0.3500357625452387,calm
2025-03-03 10:00:00,60.0,1.0,15.0,60.0,1.3166666666666667,1.8170801781872081,16.779647353995916,1.4637292899813543,2.7767870643445134,1.0050686676207723,5.91375832050205,0.3528787102316327,calm
2025-03-03 11:00:00,60.0,1.0,15.0,60.0,1.35,1.12396172613716,2.7260108702942745,0.9994095245027126,1.4252543994377227,0.6162332542606779,10.779619817682622,0.31584047551114136,calm
2025-03-03 12:00:00,60.0,1.0,15.0,60.0,0.8833333333333333,0.9587513335437505,0.7673587649584924,1.225633174960146,1.0606052634643146,0.5688879080248743,21.382078544001775,0.3759949177696249,calm
2025-03-03 13:00:00,60.0,1.0,15.0,60.0,1.0,1.3580857597739733,1.1133760393432561,0.9789271626839074,0.7922026465342699,0.5694887337918018,356.26467285854204,0.27257735903062946,calm
2025-03-03 14:00:00,60.0,1.0,15.0,60.0,0.7166666666666667,1.4739575834244438,2.700852525931545,0.8920901919922457,0.871794267792065,0.6163833345666357,28.91248406336252,0.3330990838295323,calm
2025-03-03 15:00:00,60.0,1.0,15.0,60.0,0.6166666666666667,0.8350436137312797,1.4971090599109809,1.0072029776511402,1.0282522584328406,0.5339603056997521,19.464862898066837,0.30878753143751986,calm
2025-03-03 16:00:00,60.0,1.0,15.0,60.0,0.9333333333333333,0.9247546175757624,1.361255490783941,1.0006267872310148,0.9936758754498017,0.6304883815071236,5.885060183103952,0.34809283491623577,calm
2025-03-03 17:00:00,60.0,1.0,15.0,60.0,0.9333333333333333,0.9324986539195798,0.885983337771566,1.1918372982584045,1.1218285785376916,0.5883371775851607,19.837950674115344,0.4127521389477088,calm
2025-03-03 18:00:00,60.0,1.0,15.0,60.0,0.8333333333333334,2.0973708780851528,1.9093749782504499,0.8837190595131623,0.9602161474635108,0.6331870670284254,31.61165764030907,0.39726635194886895,calm
2025-03-03 19:00:00,60.0,1.0,15.0,60.0,1.0,1.6800498475576873,1.2244907879794102,1.0391218313813553,1.1486067542457896,0.5945236626424699,13.956639225816929,0.3458291003495671,calm
2025-03-03 20:00:00,60.0,1.0,15.0,60.0,0.6666666666666666,1.6034571073352655,2.439677766588636,0.9457402854667373,1.0802798989511013,0.5035679986342659,45.455977564949016,0.3187596203537446,calm
2025-03-03 21:00:00,60.0,1.0,15.0,60.0,1.2166666666666666,1.4217813663381402,1.7474586086077875,1.2049086653407843,1.3093397267771636,0.6373650063709212,27.487857370755886,0.37848417299048703,calm
2025-03-03 22:00:00,60.0,1.0,15.0,60.0,0.7166666666666667,1.0576939343543799,0.425987995364614,0.9412995042737425,1.2595579922825557,0.5838615012885603,31.33676413825698,0.4118504137331544,calm
2025-03-03 23:00:00,60.0,1.0,15.0,60.0,0.7833333333333333,1.1258268282714632,1.5599184865143023,0.9357979245317491,0.886922198025372,0.549815351758723,36.213743236298555,0.4143464662407657,calm
2025-03-04 00:00:00,60.0,1.0,15.0,60.0,1.7833333333333334,1.360480166242088,1.3791142164514205,1.0673038831228292,1.1665397640348878,0.5177527226525848,7.189183228124666,0.38947491958855285,calm
2025-03-04 01:00:00,60.0,1.0,15.0,60.0,0.9166666666666666,1.3000887801640117,2.031483128678421,0.9883036495240801,1.0227954779488297,0.4529705998012488,27.15502987892528,0.4211117001246583,calm
2025-03-04 02:00:00,60.0,1.0,15.0,60.0,0.6333333333333333,1.029772126050436,1.276050807719572,1.385354177546615,1.2317214483383587,0.5935824163713023,6.888045485719308,0.36205956580776083,calm
2025-03-04 03:00:00,60.0,1.0,15.0,60.0,1.8333333333333333,1.2408836196338577,0.2570773758836811,0.9132210357644122,0.725716944516473,0.6744079434072585,17.935424929353807,0.3523627553545264,calm
2025-03-04 04:00:00,60.0,1.0,15.0,60.0,1.4833333333333334,1.0260861315362089,2.0904902543836483,0.7479026491227876,0.7894031735347935,0.6383424154155246,25.92021202821409,0.38282665477322514,calm
2025-03-04 05:00:00,60.0,1.0,15.0,60.0,0.85,1.6286791012245798,3.0922891848392116,1.4728931858608763,1.4473296421414763,0.5894822833064571,7.545644166136172,0.3311972243404405,calm
2025-03-04 06:00:00,60.0,1.0,15.0,60.0,1.2,0.9529667854013841,1.0290751351772516,0.9008810011239553,0.7983439096263277,0.5808249929528653,11.090823875028102,0.346635355439269,calm
2025-03-04 07:00:00,60.0,1.0,15.0,60.0,0.9833333333333333,1.6197990395244508,1.7156929877694984,0.943641451289309,0.7048844867270231,0.6492484612332245,18.828164536141262,0.30383581556647454,calm
2025-03-04 08:00:00,60.0,1.0,15.0,60.0,0.9666666666666667,1.3593144565102866,0.7234062281982389,1.1307711383659547,1.2588361464127376,0.6350535837788643,24.288836933258498,0.3499364530648474,calm
2025-03-04 09:00:00,60.0,1.0,15.0,60.0,1.1,0.8345681908365249,20.642555098500335,1.0839251348722159,1.8458038599353146,0.5140214420526226,43.02600992599472,0.3706697663917925,calm
2025-03-04 10:00:00,60.0,1.0,15.0,60.0,0.7666666666666667,1.0364041236023358,1.2262909699778177,1.0919820890979084,1.1944571370293102,0.5240412693488838,41.40411804918552,0.4254473658173426,calm
2025-03-04 11:00:00,60.0,1.0,15.0,60.0,1.3,1.5916141117109441,1.2548091521987688,0.8647191262839465,0.8988126567671908,0.5613325343793549,7.451432304451618,0.46202370255808106,calm
2025-03-04 12:00:00,60.0,1.0,15.0,60.0,1.2,1.2199025116393047,1.6975784954018849,0.997412006691791,1.1400947658086578,0.5023836795978797,24.208689716460846,0.34929452446011255,calm
2025-03-04 13:00:00,60.0,1.0,15.0,60.0,1.1666666666666667,0.9051598588067814,1.6719055768983762,0.8857830447685539,0.7547375298349439,0.5938845916509863,53.600022327208634,0.3553253259411199,calm
2025-03-04 14:00:00,60.0,1.0,15.0,60.0,1.0666666666666667,0.873756042832229,0.8280415283295184,1.135461353817259,1.6136643841971472,0.6366654942135553,14.164796985710113,0.3628107278546819,calm
2025-03-04 15:00:00,60.0,1.0,15.0,60.0,0.7833333333333333,1.321500767012106,0.9814994078397874,0.9338230463280849,1.1996480064624067,0.714468993748498,31.128704749372833,0.38241477773802107,calm
2025-03-04 16:00:00,60.0,1.0,15.0,60.0,0.9,1.5217754295741759,2.056303413173928,1.1861552278242553,1.3626522660013554,0.5342261223834998,12.439916579788456,0.43974375354648737,calm
2025-03-04 17:00:00,60.0,1.0,15.0,60.0,0.85,0.8088058195015311,0.6062082793578937,0.9322797618126902,0.7520892278732478,0.8347819407746943,12.445962129235088,0.3304715468156816,calm
2025-03-04 18:00:00,60.0,1.0,15.0,60.0,1.5,0.8922434208095364,1.3554961392620322,1.2236022831852305,4.440759086409111,0.890164745382419,24.257515168451075,0.31083237978435296,calm
2025-03-04 19:00:00,60.0,1.0,15.0,60.0,1.05,0.9789995541180028,0.47269116040985304,1.252699422349763,3.7796065700570525,0.7534060334490704,10.902345488866338,0.3206970037853586,calm
2025-03-04 20:00:00,60.0,1.0,15.0,60.0,0.8833333333333333,1.6645053765356757,1.4964989922573264,0.8789191329866317,0.9847496986564681,0.6282701372408082,69.03229420974839,0.3078119404550578,calm
2025-03-04 21:00:00,60.0,1.0,15.0,60.0,0.9333333333333333,1.2491254247329628,2.6334073275497287,0.9269271647954793,0.946766706221521,0.5059393488278867,7.789514219120796,0.36508404896025504,calm
2025-03-04 22:00:00,60.0,1.0,15.0,60.0,1.4833333333333334,1.2556348947582723,2.872993085016725,0.9185462904394807,1.007438431150526,0.624022916006615,17.955655991128467,0.3396664274245206,calm
2025-03-04 23:00:00,60.0,1.0,15.0,60.0,0.7,1.0935161001367688,0.97536886511808,0.9415001732759071,1.157711151493827,0.5011889987829974,21.9456107484841,0.3364720059274496,calm
2025-03-05 00:00:00,60.0,1.0,15.0,60.0,0.8,1.0569349868665143,0.780649458470649,1.4390301833104617,1.3608016807973322,0.532335652532724,17.49878766664033,0.3494989576879099,calm
2025-03-05 01:00:00,60.0,1.0,15.0,60.0,0.6,1.0536844072859661,0.44851822703926897,1.101745403762024,0.9702097578990572,0.5182196096676032,9.118842705292453,0.3737429380906515,calm
2025-03-05 02:00:00,60.0,1.0,15.0,60.0,1.1666666666666667,1.1266318630076015,0.6952502170297727,1.4595575938486867,3.33006430714733,0.8986991998428799,13.274989858992699,0.3388778722252253,calm
2025-03-05 03:00:00,60.0,1.0,15.0,60.0,0.9666666666666667,1.0765751256028042,1.3011594907845883,1.300394453795294,3.2211994789134972,0.7615649727684412,95.69028660329803,0.3566848009516233,calm
2025-03-05 04:00:00,60.0,1.0,15.0,60.0,0.9166666666666666,0.9728714624627057,1.9600873574748179,0.9857204754950041,1.0826840367661672,0.6149479533674553,16.406590525815997,0.4334241617821008,calm
2025-03-05 05:00:00,60.0,1.0,15.0,60.0,0.8833333333333333,1.0056546273522895,0.9974043960319771,0.9555121163869266,1.340676148434733,0.48215211501997307,22.158023040541913,0.3219043265396883,calm
2025-03-05 06:00:00,60.0,1.0,15.0,60.0,1.3,1.1357407864414462,24.777286174036643,0.6150883448718046,0.434382268248642,0.8544226403148074,37.6286805778231,0.3279392428306828,calm
2025-03-05 07:00:00,60.0,1.0,15.0,60.0,0.9833333333333333,0.9335050271928227,1.1146868143596231,0.9160945819563706,0.9723860493959292,0.5817680640649885,52.28762709288359,0.32367866843730025,calm
2025-03-05 08:00:00,60.0,1.0,15.0,60.0,0.8166666666666667,1.087715292471679,0.807902711200923,1.0342008587637015,1.0068324245699758,0.5286011522261957,15.87697911732744,0.3951892523787068,calm
2025-03-05 09:00:00,60.0,1.0,15.0,60.0,0.9333333333333333,1.5929258225782108,20.001672224745164,1.7156533966734826,8.152016527109227,1.0696812886467364,95.02914108045942,0.41766861124988297,calm
2025-03-05 10:00:00,60.0,1.0,15.0,60.0,1.1166666666666667,0.7195045379698207,0.7250057086029091,0.9341727704374753,0.9958264148693369,0.5598387248139717,27.80345527987202,0.4942294780130113,calm
2025-03-05 11:00:00,60.0,1.0,15.0,60.0,0.7333333333333333,1.4412241984707115,0.9253312554040924,1.0955875861583293,0.8431588029037028,0.5449748129798654,15.44665259805223,0.331020952319574,calm
2025-03-05 12:00:00,60.0,1.0,15.0,60.0,1.0666666666666667,1.9786914949290273,2.193773499735861,0.8821890868476437,1.0443820427309294,0.6272815290696545,15.287756083508356,0.39255593978579495,calm
2025-03-05 13:00:00,60.0,1.0,15.0,60.0,1.8,1.6223773323333979,1.2594280413150678,0.8785844700812776,1.3113644479565172,0.5954748875103398,15.081640496244026,0.401002580774558,calm
2025-03-05 14:00:00,60.0,1.0,15.0,60.0,1.25,0.8349969205506201,0.7271819521918192,1.1103978018585439,0.894756341718234,0.5061467183673783,27.426886861522934,0.3416299793573414,calm
2025-03-05 15:00:00,60.0,1.0,15.0,60.0,1.15,1.3587146675651984,1.0492494224677256,0.8831102242474383,0.7040932585962332,0.5656710808446681,14.159887013391408,0.40276777241782413,calm
2025-03-05 16:00:00,60.0,1.0,15.0,60.0,1.0666666666666667,0.8966661435175016,0.935434280509979,1.3563225054174746,1.5278555421439488,0.6298484061254146,67.51701591222944,0.4205878628253025,calm
2025-03-05 17:00:00,60.0,1.0,15.0,60.0,1.7833333333333334,1.6334532840306082,1.7453646331999275,0.9642633653900093,0.917524259804209,0.5314723710410323,15.12784175707963,0.3370823854899558,calm
2025-03-05 18:00:00,60.0,1.0,15.0,60.0,1.3333333333333333,1.2695056276979877,2.534408248875005,1.0134290513301358,0.8440456585950578,0.5749242879390671,6.323622466871071,0.3186126617635416,calm
2025-03-05 19:00:00,60.0,1.0,15.0,60.0,0.95,1.2889951497905574,1.3149339897834964,1.1571633338246128,0.9469853899666133,0.5183281924886967,9.353585291637092,0.3144999033793266,calm
2025-03-05 20:00:00,60.0,1.0,15.0,60.0,1.0,0.9442606614560834,0.903105418946808,1.3010217305825773,1.1854775271939852,0.6291528599232795,13.731601180356403,0.35859926097389877,calm
2025-03-05 21:00:00,60.0,1.0,15.0,60.0,0.65,0.6465934544466968,0.27103680478829323,1.0626852735008787,1.1876692570255614,0.6212296170252525,5.341206553669165,0.3166778106022517,calm
2025-03-05 22:00:00,60.0,1.0,15.0,60.0,0.5833333333333334,0.9937584602779052,0.5311974619810836,1.283750946909867,1.4019352589533365,0.6602685807746789,34.21075040781623,0.3522835547795118,calm
2025-03-05 23:00:00,60.0,1.0,15.0,60.0,0.9,0.9831996745144754,0.8636712515336772,0.8796899365900658,0.7426657108795564,0.7575719823895292,1152.1630164286848,0.35889752144492554,calm
2025-03-06 00:00:00,60.0,1.0,15.0,60.0,1.4,1.9308977372773874,3.448841894627691,1.0384592129458572,0.9778302590546365,0.48970517592262625,15.138098839437353,0.3746985863278095,calm
2025-03-06 01:00:00,60.0,1.0,15.0,60.0,0.7166666666666667,1.8467377840613914,1.3510112201571292,0.9160981063351703,0.9224798403446576,0.594293812118948,11.612406027014462,0.410870844223074,calm
2025-03-06 02:00:00,60.0,1.0,15.0,60.0,1.4833333333333334,1.1591170314894261,7.379625680193828,0.7138193192386152,0.7691843019281219,0.7052179200662769,28.434420348269786,0.47142524758659,calm
2025-03-06 03:00:00,60.0,1.0,15.0,60.0,1.5333333333333334,0.7535515907595769,13.902645791056807,0.7424742077147022,0.8773930945398881,0.8286702398169373,13.677788263583034,0.3813446256759367,calm
2025-03-06 04:00:00,60.0,1.0,15.0,60.0,1.5833333333333333,1.187034548344404,3.186837287505009,1.2461279944758756,1.2529748208104428,0.5189545382044084,19.470717494380605,0.28871744049419945,calm
2025-03-06 05:00:00,60.0,1.0,15.0,60.0,0.8,1.0680347644072141,2.0658834688135825,1.3045935151671408,1.3482252691427277,0.5643063627932741,132.69589170974646,0.33469217220197783,calm
2025-03-06 06:00:00,60.0,1.0,15.0,60.0,1.1166666666666667,0.7048289118503565,1.4343848653949585,1.0845096562823586,0.9449585774740042,0.4859861663012711,9.483198262290198,0.3378658891793248,calm
2025-03-06 07:00:00,60.0,1.0,15.0,60.0,0.9333333333333333,1.0734025796972897,1.2740421786372926,0.9014527295103983,1.1155517768151801,0.6604863411350067,17.286712490468723,0.326232238039876,calm
2025-03-06 08:00:00,60.0,1.0,15.0,60.0,0.8333333333333334,1.20791215820372,1.5131684282640776,1.0513371048198212,1.1476662341415957,0.5783932767856806,19.24411712060372,0.3632641082824947,calm
2025-03-06 09:00:00,60.0,1.0,15.0,60.0,0.7333333333333333,1.1086595975965332,0.7005019109485263,1.2339271532677134,1.3874727137272012,0.5286111445648752,10.357917619390529,0.3905293377226751,calm
2025-03-06 10:00:00,60.0,1.0,15.0,60.0,1.4833333333333334,0.9119941392145325,2.3962988012511754,0.9546682361692967,1.218923680279055,0.5150741581005992,30.979961369024718,0.35012525453024523,calm
2025-03-06 11:00:00,60.0,1.0,15.0,60.0,0.7666666666666667,0.895676217585908,1.5306823271362573,0.9876085880972131,1.2245188743318012,0.5321985495496034,9.338698520616196,0.38814972850036455,calm
2025-03-06 12:00:00,60.0,1.0,15.0,60.0,0.7166666666666667,1.5602469566861685,4.8727220832994,0.9897059866932829,1.046111464501045,0.5734245840268767,476.55453777958047,0.3951350225228619,calm
2025-03-06 13:00:00,60.0,1.0,15.0,60.0,0.6833333333333333,0.812513547090962,1.0238139795894714,0.7424066172497913,0.7359827971026471,0.6478507968672843,11.643642712852982,0.42175412449767535,calm
2025-03-06 14:00:00,60.0,1.0,15.0,60.0,0.9,0.8077644096582592,5.306886163824424,0.961172851247312,1.6480066198933712,0.6487857872963109,17.34408374741439,0.4086203290205495,calm
2025-03-06 15:00:00,60.0,1.0,15.0,60.0,0.5166666666666667,0.8314429077343646,14.070460337577792,1.6648512672014888,3.6544809170205412,0.8799501345303349,5.091072556290935,0.33302144459773453,calm
2025-03-06 16:00:00,60.0,1.0,15.0,60.0,1.9666666666666666,1.661716341714885,0.6178882377820367,0.8923060642166213,0.9246642142021307,0.6185279819376712,7.423328818606819,0.3598779170166995,calm
2025-03-06 17:00:00,60.0,1.0,15.0,60.0,1.4833333333333334,1.7698155514319522,2.0957955036822336,0.8814693765143211,1.038007685501202,0.5489497763588445,22.544785294857913,0.35770481791134656,calm
2025-03-06 18:00:00,60.0,1.0,15.0,60.0,0.7166666666666667,1.0453751877223676,1.5369233220549958,1.4426549084789277,1.4850289813215165,0.6576651196958888,149.89740839665274,0.44689410803463675,calm
2025-03-06 19:00:00,60.0,1.0,15.0,60.0,1.0166666666666666,1.214729733806131,0.7943624011096454,1.143446299733618,1.0813180225096235,0.6382421262987882,21.414279599577302,0.40067822829605787,calm
2025-03-06 20:00:00,60.0,1.0,15.0,60.0,1.0,0.9450482912269818,1.3093164851045358,1.0172397016384278,1.0819956912383377,0.5829589753118066,100.10413601114189,0.3583616701820399,calm
2025-03-06 21:00:00,60.0,1.0,15.0,60.0,1.0333333333333334,1.0448089701417034,1.564295039447777,1.0831477476151734,1.206036834920387,0.5983190673302299,15.657466823032813,0.35355011356378013,calm
2025-03-06 22:00:00,60.0,1.0,15.0,60.0,1.15,1.0512664241359206,1.0298366290532752,1.0640910768778884,1.2228393624715523,0.6190191796722616,19.921305193852636,0.3910726782504281,calm
2025-03-06 23:00:00,60.0,1.0,15.0,60.0,0.6833333333333333,1.4091624874728588,0.678640905733494,1.0231265148453128,1.0667857007115937,0.5143231169847188,27.318114095678983,0.3900959824551167,calm
2025-03-07 00:00:00,60.0,1.0,15.0,60.0,1.9333333333333333,0.9511828181390362,1.0929341299911057,1.131551531363327,1.5862168608394205,0.606217707887096,11.469391305402569,0.3012883824625119,calm
