trade_idx,timestamp,pred_state,state_probability,state,probability,is_predicted_state
24,2025-03-01 09:41:20,overtrader,0.9999999989999999,calm,6.0085003080064356e-195,False
24,2025-03-01 09:41:20,overtrader,0.9999999989999999,loss_averse,8.207376869740839e-199,False
24,2025-03-01 09:41:20,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
24,2025-03-01 09:41:20,overtrader,0.9999999989999999,revenge,3.4101965555578887e-194,False
25,2025-03-01 09:41:40,overtrader,0.9999999989999999,calm,7.225066046055719e-242,False
25,2025-03-01 09:41:40,overtrader,0.9999999989999999,loss_averse,2.2200663281233327e-245,False
25,2025-03-01 09:41:40,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
25,2025-03-01 09:41:40,overtrader,0.9999999989999999,revenge,4.040397745171116e-241,False
26,2025-03-01 09:42:10,overtrader,0.9999999989999999,calm,2.0070101839570494e-289,False
26,2025-03-01 09:42:10,overtrader,0.9999999989999999,loss_averse,6.285018324029052e-293,False
26,2025-03-01 09:42:10,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
26,2025-03-01 09:42:10,overtrader,0.9999999989999999,revenge,1.1100570558564787e-288,False
27,2025-03-01 09:43:10,overtrader,0.9999999989999999,calm,0.0,False
27,2025-03-01 09:43:10,overtrader,0.9999999989999999,loss_averse,0.0,False
27,2025-03-01 09:43:10,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
27,2025-03-01 09:43:10,overtrader,0.9999999989999999,revenge,0.0,False
28,2025-03-01 09:44:10,overtrader,0.9999999989999999,calm,0.0,False
28,2025-03-01 09:44:10,overtrader,0.9999999989999999,loss_averse,0.0,False
28,2025-03-01 09:44:10,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
28,2025-03-01 09:44:10,overtrader,0.9999999989999999,revenge,0.0,False
29,2025-03-01 09:44:30,overtrader,0.9999999989999999,calm,0.0,False
29,2025-03-01 09:44:30,overtrader,0.9999999989999999,loss_averse,0.0,False
29,2025-03-01 09:44:30,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
29,2025-03-01 09:44:30,overtrader,0.9999999989999999,revenge,0.0,False
30,2025-03-01 09:44:40,overtrader,0.9999999989999999,calm,0.0,False
30,2025-03-01 09:44:40,overtrader,0.9999999989999999,loss_averse,0.0,False
30,2025-03-01 09:44:40,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
30,2025-03-01 09:44:40,overtrader,0.9999999989999999,revenge,0.0,False
31,2025-03-01 09:45:10,overtrader,0.9999999989999999,calm,0.0,False
31,2025-03-01 09:45:10,overtrader,0.9999999989999999,loss_averse,0.0,False
31,2025-03-01 09:45:10,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
31,2025-03-01 09:45:10,overtrader,0.9999999989999999,revenge,0.0,False
32,2025-03-01 09:45:20,overtrader,0.9999999989999999,calm,0.0,False
32,2025-03-01 09:45:20,overtrader,0.9999999989999999,loss_averse,0.0,False
32,2025-03-01 09:45:20,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
32,2025-03-01 09:45:20,overtrader,0.9999999989999999,revenge,0.0,False
33,2025-03-01 09:45:50,overtrader,0.9999999989999999,calm,0.0,False
33,2025-03-01 09:45:50,overtrader,0.9999999989999999,loss_averse,0.0,False
33,2025-03-01 09:45:50,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
33,2025-03-01 09:45:50,overtrader,0.9999999989999999,revenge,0.0,False
34,2025-03-01 09:46:10,overtrader,0.9999999989999999,calm,0.0,False
34,2025-03-01 09:46:10,overtrader,0.9999999989999999,loss_averse,0.0,False
34,2025-03-01 09:46:10,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
34,2025-03-01 09:46:10,overtrader,0.9999999989999999,revenge,0.0,False
35,2025-03-01 09:46:30,overtrader,0.9999999989999999,calm,0.0,False
35,2025-03-01 09:46:30,overtrader,0.9999999989999999,loss_averse,0.0,False
35,2025-03-01 09:46:30,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
35,2025-03-01 09:46:30,overtrader,0.9999999989999999,revenge,0.0,False
36,2025-03-01 09:46:50,overtrader,0.9999999989999999,calm,0.0,False
36,2025-03-01 09:46:50,overtrader,0.9999999989999999,loss_averse,0.0,False
36,2025-03-01 09:46:50,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
36,2025-03-01 09:46:50,overtrader,0.9999999989999999,revenge,0.0,False
37,2025-03-01 09:47:00,overtrader,0.9999999989999999,calm,0.0,False
37,2025-03-01 09:47:00,overtrader,0.9999999989999999,loss_averse,0.0,False
37,2025-03-01 09:47:00,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
37,2025-03-01 09:47:00,overtrader,0.9999999989999999,revenge,0.0,False
38,2025-03-01 09:47:10,overtrader,0.9999999989999999,calm,0.0,False
38,2025-03-01 09:47:10,overtrader,0.9999999989999999,loss_averse,0.0,False
38,2025-03-01 09:47:10,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
38,2025-03-01 09:47:10,overtrader,0.9999999989999999,revenge,0.0,False
39,2025-03-01 09:47:30,overtrader,0.9999999989999999,calm,0.0,False
39,2025-03-01 09:47:30,overtrader,0.9999999989999999,loss_averse,0.0,False
39,2025-03-01 09:47:30,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
39,2025-03-01 09:47:30,overtrader,0.9999999989999999,revenge,0.0,False
40,2025-03-01 09:47:40,overtrader,0.9999999989999999,calm,0.0,False
40,2025-03-01 09:47:40,overtrader,0.9999999989999999,loss_averse,0.0,False
40,2025-03-01 09:47:40,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
40,2025-03-01 09:47:40,overtrader,0.9999999989999999,revenge,0.0,False
41,2025-03-01 09:48:00,overtrader,0.9999999989999999,calm,0.0,False
41,2025-03-01 09:48:00,overtrader,0.9999999989999999,loss_averse,0.0,False
41,2025-03-01 09:48:00,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
41,2025-03-01 09:48:00,overtrader,0.9999999989999999,revenge,0.0,False
42,2025-03-01 09:48:20,overtrader,0.9999999989999999,calm,0.0,False
42,2025-03-01 09:48:20,overtrader,0.9999999989999999,loss_averse,0.0,False
42,2025-03-01 09:48:20,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
42,2025-03-01 09:48:20,overtrader,0.9999999989999999,revenge,0.0,False
43,2025-03-01 09:48:40,overtrader,0.9999999989999999,calm,0.0,False
43,2025-03-01 09:48:40,overtrader,0.9999999989999999,loss_averse,0.0,False
43,2025-03-01 09:48:40,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
43,2025-03-01 09:48:40,overtrader,0.9999999989999999,revenge,0.0,False
44,2025-03-01 09:49:10,overtrader,0.9999999989999999,calm,0.0,False
44,2025-03-01 09:49:10,overtrader,0.9999999989999999,loss_averse,0.0,False
44,2025-03-01 09:49:10,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
44,2025-03-01 09:49:10,overtrader,0.9999999989999999,revenge,0.0,False
45,2025-03-01 09:50:10,overtrader,0.9999999989999999,calm,0.0,False
45,2025-03-01 09:50:10,overtrader,0.9999999989999999,loss_averse,0.0,False
45,2025-03-01 09:50:10,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
45,2025-03-01 09:50:10,overtrader,0.9999999989999999,revenge,0.0,False
46,2025-03-01 09:50:20,overtrader,0.9999999989999999,calm,0.0,False
46,2025-03-01 09:50:20,overtrader,0.9999999989999999,loss_averse,0.0,False
46,2025-03-01 09:50:20,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
46,2025-03-01 09:50:20,overtrader,0.9999999989999999,revenge,0.0,False
47,2025-03-01 09:50:50,overtrader,0.9999999989999999,calm,0.0,False
47,2025-03-01 09:50:50,overtrader,0.9999999989999999,loss_averse,0.0,False
47,2025-03-01 09:50:50,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
47,2025-03-01 09:50:50,overtrader,0.9999999989999999,revenge,0.0,False
48,2025-03-01 09:51:10,overtrader,0.9999999989999999,calm,0.0,False
48,2025-03-01 09:51:10,overtrader,0.9999999989999999,loss_averse,0.0,False
48,2025-03-01 09:51:10,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
48,2025-03-01 09:51:10,overtrader,0.9999999989999999,revenge,0.0,False
49,2025-03-01 09:51:30,overtrader,0.9999999989999999,calm,0.0,False
49,2025-03-01 09:51:30,overtrader,0.9999999989999999,loss_averse,0.0,False
49,2025-03-01 09:51:30,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
49,2025-03-01 09:51:30,overtrader,0.9999999989999999,revenge,0.0,False
50,2025-03-01 09:51:40,overtrader,0.9999999989999999,calm,0.0,False
50,2025-03-01 09:51:40,overtrader,0.9999999989999999,loss_averse,0.0,False
50,2025-03-01 09:51:40,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
50,2025-03-01 09:51:40,overtrader,0.9999999989999999,revenge,0.0,False
51,2025-03-01 09:52:40,overtrader,0.9999999989999999,calm,0.0,False
51,2025-03-01 09:52:40,overtrader,0.9999999989999999,loss_averse,0.0,False
51,2025-03-01 09:52:40,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
51,2025-03-01 09:52:40,overtrader,0.9999999989999999,revenge,0.0,False
52,2025-03-01 09:53:40,overtrader,0.9999999989999999,calm,0.0,False
52,2025-03-01 09:53:40,overtrader,0.9999999989999999,loss_averse,0.0,False
52,2025-03-01 09:53:40,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
52,2025-03-01 09:53:40,overtrader,0.9999999989999999,revenge,0.0,False
53,2025-03-01 09:54:00,overtrader,0.9999999989999999,calm,0.0,False
53,2025-03-01 09:54:00,overtrader,0.9999999989999999,loss_averse,0.0,False
53,2025-03-01 09:54:00,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
53,2025-03-01 09:54:00,overtrader,0.9999999989999999,revenge,0.0,False
54,2025-03-01 09:54:30,overtrader,0.9999999989999999,calm,0.0,False
54,2025-03-01 09:54:30,overtrader,0.9999999989999999,loss_averse,0.0,False
54,2025-03-01 09:54:30,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
54,2025-03-01 09:54:30,overtrader,0.9999999989999999,revenge,0.0,False
55,2025-03-01 09:54:40,overtrader,0.9999999989999999,calm,0.0,False
55,2025-03-01 09:54:40,overtrader,0.9999999989999999,loss_averse,0.0,False
55,2025-03-01 09:54:40,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
55,2025-03-01 09:54:40,overtrader,0.9999999989999999,revenge,0.0,False
56,2025-03-01 09:54:50,overtrader,0.9999999989999999,calm,0.0,False
56,2025-03-01 09:54:50,overtrader,0.9999999989999999,loss_averse,0.0,False
56,2025-03-01 09:54:50,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
56,2025-03-01 09:54:50,overtrader,0.9999999989999999,revenge,0.0,False
57,2025-03-01 09:55:00,overtrader,0.9999999989999999,calm,0.0,False
57,2025-03-01 09:55:00,overtrader,0.9999999989999999,loss_averse,0.0,False
57,2025-03-01 09:55:00,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
57,2025-03-01 09:55:00,overtrader,0.9999999989999999,revenge,0.0,False
58,2025-03-01 09:56:00,overtrader,0.9999999989999999,calm,0.0,False
58,2025-03-01 09:56:00,overtrader,0.9999999989999999,loss_averse,0.0,False
58,2025-03-01 09:56:00,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
58,2025-03-01 09:56:00,overtrader,0.9999999989999999,revenge,0.0,False
59,2025-03-01 09:56:30,overtrader,0.9999999989999999,calm,0.0,False
59,2025-03-01 09:56:30,overtrader,0.9999999989999999,loss_averse,0.0,False
59,2025-03-01 09:56:30,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
59,2025-03-01 09:56:30,overtrader,0.9999999989999999,revenge,0.0,False
60,2025-03-01 09:57:30,overtrader,0.9999999989999999,calm,0.0,False
60,2025-03-01 09:57:30,overtrader,0.9999999989999999,loss_averse,0.0,False
60,2025-03-01 09:57:30,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
60,2025-03-01 09:57:30,overtrader,0.9999999989999999,revenge,0.0,False
61,2025-03-01 09:57:40,overtrader,0.9999999989999999,calm,0.0,False
61,2025-03-01 09:57:40,overtrader,0.9999999989999999,loss_averse,0.0,False
61,2025-03-01 09:57:40,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
61,2025-03-01 09:57:40,overtrader,0.9999999989999999,revenge,0.0,False
62,2025-03-01 09:57:50,overtrader,0.9999999989999999,calm,0.0,False
62,2025-03-01 09:57:50,overtrader,0.9999999989999999,loss_averse,0.0,False
62,2025-03-01 09:57:50,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
62,2025-03-01 09:57:50,overtrader,0.9999999989999999,revenge,0.0,False
63,2025-03-01 09:58:50,overtrader,0.9999999989999999,calm,0.0,False
63,2025-03-01 09:58:50,overtrader,0.9999999989999999,loss_averse,0.0,False
63,2025-03-01 09:58:50,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
63,2025-03-01 09:58:50,overtrader,0.9999999989999999,revenge,0.0,False
64,2025-03-01 09:59:50,overtrader,0.9999999989999999,calm,0.0,False
64,2025-03-01 09:59:50,overtrader,0.9999999989999999,loss_averse,0.0,False
64,2025-03-01 09:59:50,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
64,2025-03-01 09:59:50,overtrader,0.9999999989999999,revenge,0.0,False
65,2025-03-01 10:00:50,overtrader,0.9999999989999999,calm,0.0,False
65,2025-03-01 10:00:50,overtrader,0.9999999989999999,loss_averse,0.0,False
65,2025-03-01 10:00:50,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
65,2025-03-01 10:00:50,overtrader,0.9999999989999999,revenge,0.0,False
66,2025-03-01 10:01:50,overtrader,0.9999999989999999,calm,0.0,False
66,2025-03-01 10:01:50,overtrader,0.9999999989999999,loss_averse,0.0,False
66,2025-03-01 10:01:50,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
66,2025-03-01 10:01:50,overtrader,0.9999999989999999,revenge,0.0,False
67,2025-03-01 10:02:10,overtrader,0.9999999989999999,calm,0.0,False
67,2025-03-01 10:02:10,overtrader,0.9999999989999999,loss_averse,0.0,False
67,2025-03-01 10:02:10,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
67,2025-03-01 10:02:10,overtrader,0.9999999989999999,revenge,0.0,False
68,2025-03-01 10:02:20,overtrader,0.9999999989999999,calm,0.0,False
68,2025-03-01 10:02:20,overtrader,0.9999999989999999,loss_averse,0.0,False
68,2025-03-01 10:02:20,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
68,2025-03-01 10:02:20,overtrader,0.9999999989999999,revenge,0.0,False
69,2025-03-01 10:02:50,overtrader,0.9999999989999999,calm,0.0,False
69,2025-03-01 10:02:50,overtrader,0.9999999989999999,loss_averse,0.0,False
69,2025-03-01 10:02:50,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
69,2025-03-01 10:02:50,overtrader,0.9999999989999999,revenge,0.0,False
70,2025-03-01 10:03:10,overtrader,0.9999999989999999,calm,0.0,False
70,2025-03-01 10:03:10,overtrader,0.9999999989999999,loss_averse,0.0,False
70,2025-03-01 10:03:10,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
70,2025-03-01 10:03:10,overtrader,0.9999999989999999,revenge,0.0,False
71,2025-03-01 10:03:30,overtrader,0.9999999989999999,calm,0.0,False
71,2025-03-01 10:03:30,overtrader,0.9999999989999999,loss_averse,0.0,False
71,2025-03-01 10:03:30,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
71,2025-03-01 10:03:30,overtrader,0.9999999989999999,revenge,0.0,False
72,2025-03-01 10:03:50,overtrader,0.9999999989999999,calm,0.0,False
72,2025-03-01 10:03:50,overtrader,0.9999999989999999,loss_averse,0.0,False
72,2025-03-01 10:03:50,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
72,2025-03-01 10:03:50,overtrader,0.9999999989999999,revenge,0.0,False
73,2025-03-01 10:04:00,overtrader,0.9999999989999999,calm,0.0,False
73,2025-03-01 10:04:00,overtrader,0.9999999989999999,loss_averse,0.0,False
73,2025-03-01 10:04:00,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
73,2025-03-01 10:04:00,overtrader,0.9999999989999999,revenge,0.0,False
74,2025-03-01 10:04:30,overtrader,0.9999999989999999,calm,0.0,False
74,2025-03-01 10:04:30,overtrader,0.9999999989999999,loss_averse,0.0,False
74,2025-03-01 10:04:30,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
74,2025-03-01 10:04:30,overtrader,0.9999999989999999,revenge,0.0,False
75,2025-03-01 10:05:00,overtrader,0.9999999989999999,calm,0.0,False
75,2025-03-01 10:05:00,overtrader,0.9999999989999999,loss_averse,0.0,False
75,2025-03-01 10:05:00,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
75,2025-03-01 10:05:00,overtrader,0.9999999989999999,revenge,0.0,False
76,2025-03-01 10:05:20,overtrader,0.9999999989999999,calm,0.0,False
76,2025-03-01 10:05:20,overtrader,0.9999999989999999,loss_averse,0.0,False
76,2025-03-01 10:05:20,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
76,2025-03-01 10:05:20,overtrader,0.9999999989999999,revenge,0.0,False
77,2025-03-01 10:06:20,overtrader,0.9999999989999999,calm,0.0,False
77,2025-03-01 10:06:20,overtrader,0.9999999989999999,loss_averse,0.0,False
77,2025-03-01 10:06:20,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
77,2025-03-01 10:06:20,overtrader,0.9999999989999999,revenge,0.0,False
78,2025-03-01 10:07:20,overtrader,0.9999999989999999,calm,0.0,False
78,2025-03-01 10:07:20,overtrader,0.9999999989999999,loss_averse,0.0,False
78,2025-03-01 10:07:20,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
78,2025-03-01 10:07:20,overtrader,0.9999999989999999,revenge,5e-324,False
79,2025-03-01 10:07:30,overtrader,0.9999999989999999,calm,0.0,False
79,2025-03-01 10:07:30,overtrader,0.9999999989999999,loss_averse,0.0,False
79,2025-03-01 10:07:30,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
79,2025-03-01 10:07:30,overtrader,0.9999999989999999,revenge,0.0,False
80,2025-03-01 10:07:50,overtrader,0.9999999989999999,calm,0.0,False
80,2025-03-01 10:07:50,overtrader,0.9999999989999999,loss_averse,0.0,False
80,2025-03-01 10:07:50,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
80,2025-03-01 10:07:50,overtrader,0.9999999989999999,revenge,0.0,False
81,2025-03-01 10:08:10,overtrader,0.9999999989999999,calm,0.0,False
81,2025-03-01 10:08:10,overtrader,0.9999999989999999,loss_averse,0.0,False
81,2025-03-01 10:08:10,overtrader,0.9999999989999999,overtrader,0.9999999989999999,True
81,2025-03-01 10:08:10,overtrader,0.9999999989999999,revenge,0.0,False
