timestamp,asset,side,quantity,entry_price,exit_price,profit_loss,balance
2025-03-03 09:36:06,AAPL,SELL,94.0,186.4341,186.8069,35.05,1995.31
2025-03-03 09:36:22,MSFT,SELL,122.0,411.9476,407.014,-601.89,1393.41
2025-03-03 09:36:21,AAPL,BUY,68.0,185.6069,185.7506,9.77,1403.18
2025-03-03 09:36:55,GOOG,SELL,79.0,144.4587,142.5578,-150.17,1253.01
2025-03-03 09:36:59,GOOG,BUY,183.0,146.2691,142.5532,-680.01,573.0
2025-03-03 09:36:26,TSLA,BUY,51.0,219.7994,218.5713,-62.63,510.37
2025-03-03 09:36:18,NVDA,BUY,20.0,905.6468,899.812,-116.7,393.67
2025-03-03 09:36:06,MSFT,BUY,73.0,408.4915,409.3084,59.64,453.31
2025-03-03 09:36:08,GOOG,BUY,156.0,143.8764,143.6609,-33.62,419.69
2025-03-03 09:36:42,NFLX,SELL,121.0,603.012,604.218,145.93,565.62
2025-03-03 09:37:57,NVDA,SELL,197.0,903.7412,905.5487,356.07,921.7
2025-03-03 09:37:47,GOOG,SELL,14.0,145.4093,145.7001,4.07,925.77
2025-03-03 09:37:15,NVDA,BUY,167.0,899.9176,901.4532,256.45,1182.22
2025-03-03 09:37:41,MSFT,SELL,63.0,410.0808,410.901,51.67,1233.89
2025-03-03 09:37:55,AAPL,SELL,195.0,186.2272,186.5996,72.63,1306.51
2025-03-03 09:37:18,AMZN,BUY,132.0,3291.6525,3298.2358,869.0,2175.51
2025-03-03 09:37:28,MSFT,SELL,45.0,410.1049,410.2363,5.92,2181.43
2025-03-03 09:37:07,MSFT,BUY,67.0,412.6235,413.2724,43.48,2224.9
2025-03-03 09:37:26,NVDA,BUY,180.0,893.1171,885.3639,-1395.58,829.32
2025-03-03 09:37:32,MSFT,BUY,45.0,410.4332,407.0656,-151.54,677.78
2025-03-03 09:37:58,GOOG,SELL,123.0,145.1462,145.4364,35.71,713.49
2025-03-03 09:37:39,AMZN,BUY,65.0,3291.6619,3263.8162,-1809.97,-1096.49
2025-03-03 09:37:01,AMZN,SELL,77.0,3308.4121,3315.029,509.5,-586.99
2025-03-03 09:37:24,MSFT,BUY,104.0,408.3639,408.0966,-27.8,-614.79
2025-03-03 09:37:01,MSFT,SELL,99.0,408.5322,409.3493,80.89,-533.9
2025-03-03 09:37:59,TSLA,BUY,179.0,219.6494,220.0887,78.63,-455.27
2025-03-03 09:37:14,MSFT,SELL,132.0,411.611,403.6822,-1046.6,-1501.87
2025-03-03 09:37:03,MSFT,BUY,172.0,409.7646,406.5665,-550.08,-2051.95
2025-03-03 09:37:57,NFLX,SELL,73.0,601.0129,584.9328,-1173.85,-3225.79
2025-03-03 09:37:39,AAPL,BUY,131.0,185.6371,185.1702,-61.15,-3286.95
2025-03-03 09:37:45,TSLA,SELL,37.0,220.1983,220.6387,16.29,-3270.65
2025-03-03 09:37:39,AAPL,BUY,188.0,183.9398,178.2206,-1075.2,-4345.85
2025-03-03 09:38:26,NFLX,SELL,31.0,599.7077,600.9071,37.18,-4308.67
2025-03-03 09:38:46,TSLA,BUY,121.0,220.4863,219.8977,-71.21,-4379.88
2025-03-03 09:38:21,AAPL,SELL,193.0,186.1435,184.2434,-366.72,-4746.6
2025-03-03 09:38:49,AMZN,SELL,162.0,3304.9079,3247.8663,-9240.73,-13987.33
2025-03-03 09:38:53,NFLX,SELL,42.0,602.1052,603.1947,45.76,-13941.57
2025-03-03 09:38:02,MSFT,BUY,154.0,408.4008,409.2176,125.79,-13815.79
2025-03-03 09:38:23,GOOG,BUY,23.0,144.9597,145.2496,6.67,-13809.12
2025-03-03 09:38:21,GOOG,BUY,111.0,146.1327,145.5943,-59.76,-13868.88
2025-03-03 09:38:59,NFLX,BUY,195.0,601.9665,603.1704,234.77,-13634.12
2025-03-03 09:38:40,NFLX,BUY,197.0,597.0671,594.3778,-529.79,-14163.91
2025-03-03 09:38:18,NFLX,BUY,61.0,600.8179,602.0195,73.3,-14090.61
2025-03-03 09:38:47,NFLX,SELL,117.0,603.7326,598.2653,-639.68,-14730.28
2025-03-03 09:38:50,NFLX,BUY,104.0,595.5124,596.7034,123.87,-14606.41
2025-03-03 09:38:56,NVDA,SELL,159.0,906.0966,892.0112,-2239.57,-16845.98
2025-03-03 09:38:08,TSLA,BUY,17.0,219.4018,219.8406,7.46,-16838.52
2025-03-03 09:38:50,MSFT,SELL,164.0,409.9472,410.6416,113.89,-16724.63
2025-03-03 09:38:25,NVDA,BUY,93.0,888.9669,879.4469,-885.37,-17610.0
2025-03-03 09:38:29,TSLA,SELL,53.0,221.9987,222.4427,23.53,-17586.46
2025-03-03 09:38:22,MSFT,BUY,190.0,409.0846,409.9027,155.45,-17431.01
2025-03-03 09:38:13,NVDA,SELL,19.0,905.7628,907.5743,34.42,-17396.59
2025-03-03 09:39:15,NVDA,SELL,136.0,896.2937,894.2494,-278.02,-17674.61
2025-03-03 09:39:47,AAPL,SELL,168.0,186.4378,186.8107,62.64,-17611.97
2025-03-03 09:39:16,AAPL,SELL,153.0,185.7999,186.1715,56.85,-17555.12
2025-03-03 09:39:53,AAPL,BUY,78.0,185.098,184.8648,-18.19,-17573.31
2025-03-03 09:39:52,,SELL,34.0,603.3114,604.5181,41.03,-17532.28
2025-03-03 09:39:59,GOOG,BUY,41.0,145.3203,145.611,11.92,-17520.36
2025-03-03 09:39:25,GOOG,SELL,152.0,144.3418,144.6305,43.88,-17476.48
2025-03-03 09:39:04,NVDA,BUY,146.0,896.8895,896.2558,-92.51,-17569.0
2025-03-03 09:39:47,GOOG,BUY,197.0,145.2087,145.4991,57.21,-17511.79
2025-03-03 09:39:34,AAPL,SELL,108.0,185.1401,184.4221,-77.55,-17589.33
2025-03-03 09:39:57,AMZN,BUY,107.0,3297.3137,3303.9083,705.63,-16883.71
2025-03-03 09:39:23,AAPL,SELL,155.0,184.5999,180.4396,-644.85,-17528.56
2025-03-03 09:39:56,GOOG,SELL,2.0,144.8098,140.1736,-9.27,-17537.83
2025-03-03 09:39:24,MSFT,BUY,106.0,410.5619,411.383,87.04,-17450.8
2025-03-03 09:39:51,NVDA,SELL,59.0,898.5781,900.3753,106.03,-17344.76
2025-03-03 09:39:53,MSFT,BUY,114.0,407.9323,407.6288,-34.6,-17379.36
2025-03-03 09:39:10,NFLX,BUY,182.0,602.4447,598.0368,-802.23,-18181.59
2025-03-03 09:39:13,NVDA,BUY,175.0,898.0239,899.8199,314.31,-17867.28
2025-03-03 09:39:31,TSLA,BUY,171.0,219.0282,219.4663,74.91,-17792.38
2025-03-03 09:40:53,NVDA,BUY,44.0,901.5132,903.3163,79.33,-17713.04
2025-03-03 09:40:33,TSLA,SELL,152.0,221.0604,217.1512,-594.2,-18307.25
2025-03-03 09:40:41,AMZN,BUY,165.0,3297.2837,3303.8783,1088.1,-17219.14
2025-03-03 09:40:36,NVDA,SELL,167.0,897.9504,899.7464,299.92,-16919.23
2025-03-03 09:40:33,MSFT,SELL,4.0,407.7859,399.7866,-32.0,-16951.23
2025-03-03 09:40:04,MSFT,BUY,45.0,410.1267,404.2121,-266.16,-17217.38
2025-03-03 09:40:29,AMZN,SELL,53.0,3277.5516,3283.6366,322.5,-16894.88
2025-03-03 09:40:32,AAPL,SELL,159.0,183.9901,184.3581,58.51,-16836.37
2025-03-03 09:40:46,TSLA,SELL,41.0,220.5457,220.9868,18.08,-16818.29
2025-03-03 09:40:40,NVDA,SELL,112.0,883.8339,884.7145,98.63,-16719.66
2025-03-03 09:40:05,NVDA,BUY,146.0,902.547,895.0661,-1092.21,-17811.87
2025-03-03 09:40:27,MSFT,SELL,146.0,409.3341,409.9385,88.24,-17723.63
2025-03-03 09:40:06,AAPL,SELL,187.0,184.8102,183.2288,-295.73,-18019.35
2025-03-03 09:40:09,GOOG,SELL,132.0,145.6438,144.9358,-93.46,-18112.81
2025-03-03 09:40:55,AAPL,SELL,21.0,184.9924,185.3624,7.77,-18105.04
2025-03-03 09:40:26,MSFT,SELL,174.0,408.5255,405.8568,-464.37,-18569.4
2025-03-03 09:40:15,TSLA,SELL,58.0,219.8747,219.8052,-4.03,-18573.43
2025-03-03 09:40:35,AMZN,SELL,41.0,3315.0364,3265.819,-2017.91,-20591.34
2025-03-03 09:40:34,MSFT,BUY,151.0,411.1741,403.8647,-1103.72,-21695.06
2025-03-03 09:40:40,NFLX,BUY,162.0,601.6274,595.5085,-991.26,-22686.32
2025-03-03 09:40:55,MSFT,BUY,88.0,408.4045,404.4439,-348.54,-23034.86
2025-03-03 09:40:12,GOOG,SELL,161.0,145.0444,144.108,-150.77,-23185.62
2025-03-03 09:41:21,TSLA,SELL,157.0,220.1041,218.7112,-218.69,-23404.32
2025-03-03 09:41:31,MSFT,SELL,129.0,407.9807,408.7967,105.26,-23299.06
2025-03-03 09:41:08,NVDA,BUY,91.0,905.3621,881.7333,-2150.22,-25449.28
2025-03-03 09:41:43,NFLX,BUY,124.0,598.8512,599.378,65.31,-25383.97
2025-03-03 09:41:20,NFLX,BUY,159.0,603.6269,604.8342,191.95,-25192.01
2025-03-03 09:41:10,NFLX,BUY,32.0,605.6642,587.5832,-578.59,-25770.6
2025-03-03 09:41:26,MSFT,BUY,55.0,408.6388,409.4561,44.95,-25725.65
2025-03-03 09:41:38,MSFT,SELL,20.0,410.2356,406.8197,-68.32,-25793.97
2025-03-03 09:41:27,MSFT,SELL,17.0,411.1079,411.9301,13.98,-25779.99
2025-03-03 09:41:35,AAPL,SELL,43.0,185.4945,185.7232,9.84,-25770.16
2025-03-03 09:41:17,NFLX,BUY,136.0,597.5697,581.3615,-2204.32,-27974.48
2025-03-03 09:41:00,AMZN,SELL,86.0,3300.6457,3307.247,567.71,-27406.77
2025-03-03 09:41:00,MSFT,SELL,191.0,415.2599,416.0904,158.63,-27248.14
2025-03-03 09:41:29,AMZN,SELL,75.0,3274.0099,3244.6291,-2203.56,-29451.7
2025-03-03 09:41:19,NFLX,SELL,33.0,604.1399,604.5037,12.01,-29439.69
2025-03-03 09:41:04,TSLA,SELL,61.0,221.1913,216.6967,-274.17,-29713.86
2025-03-03 09:41:38,GOOG,BUY,25.0,144.3292,141.5394,-69.74,-29783.61
2025-03-03 09:41:00,AAPL,BUY,76.0,185.1737,180.8443,-329.04,-30112.64
2025-03-03 09:42:48,AAPL,SELL,195.0,185.5043,182.3484,-615.4,-30728.04
2025-03-03 09:42:45,TSLA,BUY,151.0,220.598,221.0392,66.62,-30661.42
2025-03-03 09:42:47,MSFT,BUY,161.0,415.4206,416.2515,133.77,-30527.66
2025-03-03 09:42:06,TSLA,BUY,69.0,219.5738,220.0129,30.3,-30497.36
2025-03-03 09:42:23,NVDA,SELL,15.0,892.4477,880.6768,-176.56,-30673.92
2025-03-03 09:42:01,AAPL,SELL,125.0,184.8978,184.963,8.15,-30665.77
2025-03-03 09:42:54,GOOG,SELL,115.0,144.6772,142.1869,-286.38,-30952.16
2025-03-03 09:42:47,NVDA,SELL,66.0,910.1353,906.8342,-217.87,-31170.03
2025-03-03 09:42:42,MSFT,BUY,90.0,411.6138,412.437,74.09,-31095.94
2025-03-03 09:42:40,NVDA,SELL,187.0,895.5326,876.0856,-3636.59,-34732.53
2025-03-03 09:42:46,GOOG,BUY,136.0,145.7355,144.0907,-223.7,-34956.23
2025-03-03 09:42:09,AAPL,SELL,41.0,183.6974,184.0648,15.06,-34941.17
2025-03-03 09:42:10,MSFT,SELL,88.0,408.9444,403.5207,-477.29,-35418.46
2025-03-03 09:42:30,AMZN,SELL,158.0,3304.1611,3277.1457,-4268.44,-39686.9
2025-03-03 09:42:27,AMZN,SELL,90.0,3282.1891,3254.2496,-2514.55,-42201.45
2025-03-03 09:42:14,NVDA,BUY,115.0,895.6267,893.497,-244.91,-42446.37
2025-03-03 09:42:52,NVDA,SELL,27.0,903.9507,905.7586,48.81,-42397.55
2025-03-03 09:42:39,NVDA,SELL,12.0,901.5026,877.4828,-288.24,-42685.79
2025-03-03 09:42:20,NVDA,BUY,119.0,896.4241,881.2299,-1808.11,-44493.9
2025-03-03 09:42:32,AAPL,BUY,122.0,183.9903,184.3583,44.89,-44449.0
2025-03-03 09:42:38,TSLA,SELL,172.0,219.9623,220.4022,75.67,-44373.34
2025-03-03 09:43:29,NVDA,SELL,99.0,896.3637,898.1564,177.48,-44195.86
2025-03-03 09:43:05,MSFT,SELL,85.0,409.6005,410.4197,69.63,-44126.22
2025-03-03 09:43:27,GOOG,SELL,35.0,145.0654,139.914,-180.3,-44306.52
2025-03-03 09:43:54,NVDA,SELL,104.0,908.8731,910.6909,189.05,-44117.48
2025-03-03 09:43:08,MSFT,SELL,7.0,411.6675,404.2543,-51.89,-44169.37
2025-03-03 09:43:34,,SELL,100.0,185.9684,186.3403,37.19,-44132.18
2025-03-03 09:43:28,NVDA,BUY,143.0,898.6192,900.4164,257.01,-43875.17
2025-03-03 09:43:36,NVDA,BUY,91.0,897.3521,899.1468,163.32,-43711.85
2025-03-03 09:43:56,MSFT,BUY,143.0,410.151,410.9713,117.3,-43594.55
2025-03-03 09:43:25,NVDA,SELL,9.0,901.2102,903.0126,16.22,-43578.33
2025-03-03 09:43:54,TSLA,SELL,22.0,223.216,220.3132,-63.86,-43642.19
2025-03-03 09:43:33,NFLX,SELL,106.0,600.5781,581.6272,-2008.79,-45650.98
2025-03-03 09:43:09,AAPL,SELL,144.0,184.6109,184.5084,-14.75,-45665.73
2025-03-03 09:43:15,NVDA,SELL,25.0,898.162,869.051,-727.77,-46393.51
2025-03-03 09:43:26,AMZN,BUY,58.0,3289.8784,3237.0715,-3062.8,-49456.31
2025-03-03 09:43:28,AAPL,SELL,101.0,185.9931,182.1578,-387.37,-49843.67
2025-03-03 09:43:21,GOOG,BUY,190.0,144.417,137.0896,-1392.21,-51235.88
2025-03-03 09:43:05,AMZN,SELL,158.0,3284.7195,3241.5057,-6827.77,-58063.65
2025-03-03 09:43:37,NVDA,BUY,31.0,899.7132,898.7329,-30.39,-58094.04
2025-03-03 09:43:07,TSLA,BUY,196.0,218.35,217.9638,-75.7,-58169.73
2025-03-03 09:43:05,MSFT,SELL,122.0,410.4195,410.8402,51.32,-58118.41
2025-03-03 09:44:01,NVDA,SELL,171.0,897.1093,895.3399,-302.57,-58420.98
2025-03-03 09:44:25,GOOG,SELL,161.0,145.3815,139.8812,-885.55,-59306.53
2025-03-03 09:44:44,TSLA,BUY,75.0,221.2263,219.4424,-133.79,-59440.32
2025-03-03 09:44:00,MSFT,BUY,13.0,411.163,407.5906,-46.44,-59486.76
2025-03-03 09:44:09,AAPL,SELL,143.0,184.8999,185.2697,52.88,-59433.88
2025-03-03 09:44:58,MSFT,SELL,93.0,409.1443,399.2011,-924.72,-60358.6
2025-03-03 09:44:26,NVDA,BUY,29.0,894.4571,875.4842,-550.22,-60908.81
2025-03-03 09:44:06,AAPL,SELL,16.0,184.8952,185.265,5.92,-60902.9
2025-03-03 09:44:18,AMZN,BUY,89.0,3310.5017,3291.0571,-1730.57,-62633.47
2025-03-03 09:44:44,MSFT,BUY,136.0,406.7395,405.8668,-118.68,-62752.15
